x1,y1,x2,y2
9.4085693359375,1779.984619140625,529.1450805664062,280.7255859375
12.3951416015625,58.836509704589844,413.06048583984375,655.221435546875
33.933624267578125,138.29641723632812,1004.8189697265625,377.3713684082031
36.66810989379883,21.091148376464844,532.9847412109375,1839.909912109375
39.488800048828125,191.09567260742188,606.3335571289062,201.38235473632812
45.12667465209961,1106.09375,326.8359069824219,1785.84130859375
69.90647888183594,1280.1361083984375,430.1322326660156,1401.5081787109375
74.35220336914062,502.25048828125,742.6812744140625,316.3937072753906
75.43659210205078,1298.9051513671875,108.5091781616211,340.1358337402344
79.56617736816406,796.8955688476562,152.3475341796875,1121.2305908203125
79.56617736816406,796.8955688476562,152.3475341796875,1121.2305908203125
102.66901397705078,1404.9373779296875,148.7896270751953,144.45101928710938
110.352783203125,61.65455627441406,653.016845703125,1616.8692626953125
114.23172760009766,339.3499450683594,80.44793701171875,593.109375
123.53504943847656,1149.56689453125,170.06097412109375,168.16812133789062
132.35179138183594,458.13397216796875,425.8372802734375,701.0176391601562
142.72874450683594,1378.4415283203125,752.7032470703125,328.27032470703125
149.42404174804688,456.9551696777344,88.31265258789062,1642.33056640625
151.3168487548828,754.533203125,79.43731689453125,532.1260986328125
167.47006225585938,780.211669921875,569.5844116210938,1054.757568359375
173.33103942871094,179.9725341796875,1069.271728515625,382.01702880859375
173.52560424804688,1223.3487548828125,643.3795776367188,286.88446044921875
174.07516479492188,1519.0635986328125,182.382568359375,1078.833984375
174.2715301513672,288.6541748046875,542.0477294921875,358.63226318359375
177.3740234375,671.76171875,231.9733428955078,507.32568359375
177.3740234375,671.76171875,131.63629150390625,1252.1783447265625
182.25706481933594,454.4564208984375,962.0269165039062,702.2518920898438
186.71250915527344,1177.4835205078125,108.78216552734375,804.1651611328125
187.8582763671875,1340.23291015625,76.3221664428711,154.8697967529297
191.29689025878906,1438.864501953125,687.5814819335938,1401.0916748046875
191.4120330810547,389.6998291015625,793.989013671875,651.9266967773438
200.5661163330078,1181.044921875,557.7361450195312,555.1466674804688
206.73126220703125,798.7689819335938,771.7322387695312,429.8865661621094
212.66172790527344,1702.3292236328125,1043.8270263671875,371.5777893066406
224.3430938720703,577.6019897460938,432.0715637207031,251.03416442871094
226.6601104736328,1647.2713623046875,231.56729125976562,1297.210205078125
227.32371520996094,1234.2540283203125,1028.0369873046875,1493.3096923828125
229.26568603515625,1188.53955078125,620.613525390625,613.3588256835938
230.7478790283203,640.941162109375,974.8178100585938,1837.370361328125
233.1322021484375,596.2200927734375,419.7071228027344,258.6435852050781
241.6439208984375,1686.546630859375,955.4354248046875,363.541015625
243.02420043945312,773.5812377929688,173.99411010742188,701.8750610351562
243.02420043945312,773.5812377929688,77.95084381103516,703.77197265625
245.98251342773438,1309.98583984375,318.557373046875,1701.3133544921875
248.66453552246094,1284.91162109375,192.88597106933594,209.78970336914062
248.66453552246094,1284.91162109375,47.78401565551758,1511.3790283203125
257.2796936035156,97.02932739257812,409.0234069824219,239.9675750732422
258.1826477050781,529.50732421875,943.7284545898438,488.0380859375
262.9353942871094,1092.2720947265625,182.382568359375,1078.833984375
268.8937683105469,580.2783203125,64.58097076416016,593.6968383789062
271.9268493652344,1836.2315673828125,929.6332397460938,1301.1090087890625
272.7062683105469,649.6068725585938,401.9624938964844,275.91314697265625
276.4566955566406,1174.0576171875,433.9432373046875,636.5083618164062
279.1092834472656,1453.16064453125,144.24534606933594,1703.9412841796875
279.1092834472656,1453.16064453125,144.24534606933594,1703.9412841796875
283.1594543457031,1755.14208984375,499.41558837890625,1325.0887451171875
283.2561950683594,1211.7958984375,636.573974609375,1470.30126953125
289.4871520996094,838.286376953125,259.0850830078125,1088.61865234375
289.5440979003906,1896.2371826171875,598.6475830078125,700.9174194335938
290.0577392578125,222.42173767089844,699.3577880859375,271.7732238769531
300.59564208984375,1729.9012451171875,223.91392517089844,1519.4276123046875
305.7945861816406,1903.48046875,1071.2283935546875,655.1832275390625
307.63580322265625,1708.174560546875,479.24481201171875,397.6366882324219
308.70123291015625,543.8320922851562,974.8178100585938,1837.370361328125
308.8696594238281,626.5767211914062,156.32582092285156,453.5347595214844
311.8750915527344,379.43109130859375,687.7962036132812,1301.4776611328125
312.4127197265625,1647.93017578125,100.63555908203125,1743.1766357421875
313.9744873046875,1484.8492431640625,132.8369598388672,518.61767578125
315.2036437988281,1629.7728271484375,1025.412353515625,708.0016479492188
319.198486328125,1654.4088134765625,645.8580932617188,422.9405822753906
320.92901611328125,1505.1077880859375,1062.3037109375,348.4463195800781
327.25762939453125,8.043537139892578,688.2850952148438,1624.132080078125
328.72149658203125,317.81597900390625,80.44793701171875,593.109375
328.7713623046875,1725.6016845703125,741.650390625,1243.2999267578125
331.4560241699219,1881.832275390625,187.8364715576172,1122.9287109375
334.6117858886719,1510.6878662109375,654.7969360351562,269.4981384277344
334.84283447265625,1519.8638916015625,54.46282196044922,1706.715087890625
336.1866149902344,1203.6005859375,861.4722900390625,1415.04296875
337.2938232421875,51.23769760131836,46.05913543701172,1115.8092041015625
340.0646667480469,180.12559509277344,1013.0519409179688,1208.0233154296875
343.95269775390625,1590.8165283203125,134.193115234375,434.40313720703125
344.7557373046875,236.08827209472656,246.21006774902344,1819.584716796875
346.2150573730469,1737.7469482421875,188.40780639648438,255.46878051757812
347.4179992675781,973.8978881835938,528.3934326171875,1238.743896484375
348.9479064941406,1563.2308349609375,383.52520751953125,310.25732421875
350.60736083984375,1444.6417236328125,193.3274383544922,1725.46337890625
350.60736083984375,1444.6417236328125,1071.61962890625,353.926025390625
351.46112060546875,143.72308349609375,16.559837341308594,1305.4136962890625
356.5404968261719,1361.89501953125,776.9425048828125,309.6078186035156
358.6177978515625,1534.40966796875,958.6461791992188,1379.284423828125
360.5504455566406,1615.9649658203125,955.4588012695312,372.95343017578125
364.0226135253906,512.3560791015625,70.58271026611328,1891.08056640625
366.80572509765625,324.12542724609375,310.841552734375,1239.058837890625
367.20367431640625,992.4840698242188,688.2457275390625,1290.3031005859375
369.0592956542969,557.2695922851562,248.60723876953125,1876.8280029296875
370.83203125,1488.012451171875,1065.4742431640625,357.8003845214844
372.1870422363281,646.2128295898438,760.1671752929688,208.849609375
372.1870422363281,646.2128295898438,218.66989135742188,317.14141845703125
372.27593994140625,761.8723754882812,369.49627685546875,1036.9356689453125
373.7281188964844,233.24371337890625,298.35491943359375,980.0037231445312
377.2221374511719,396.1958923339844,937.4393310546875,1529.491943359375
378.26922607421875,1510.5377197265625,138.59426879882812,468.90869140625
378.50579833984375,100.70161437988281,577.5978393554688,1334.0618896484375
379.61102294921875,217.42190551757812,785.6073608398438,1247.4190673828125
380.7077941894531,1424.335693359375,223.223876953125,1719.1107177734375
382.5245361328125,164.38694763183594,222.19407653808594,1786.423828125
384.4084167480469,91.75028991699219,388.1779479980469,325.120361328125
386.1514892578125,71.7947006225586,811.2128295898438,358.24285888671875
386.53863525390625,732.2376098632812,566.6951293945312,691.875244140625
387.9364929199219,1552.6695556640625,638.096923828125,656.07861328125
389.5215759277344,357.0351867675781,131.4661865234375,640.1212768554688
394.5384826660156,432.1227722167969,161.3787841796875,710.3319091796875
394.6612854003906,322.613037109375,235.96194458007812,157.42469787597656
394.90380859375,1041.3331298828125,154.37164306640625,1309.5194091796875
397.2168273925781,1494.28759765625,940.7157592773438,1272.183837890625
406.94769287109375,1523.495849609375,246.30686950683594,264.67431640625
408.986572265625,1616.8814697265625,458.2820129394531,339.0701599121094
412.7312927246094,1542.9482421875,202.37777709960938,1858.213623046875
413.9385986328125,33.14500045776367,566.6951293945312,691.875244140625
415.3336181640625,130.2783966064453,428.396484375,500.77984619140625
415.3336181640625,130.2783966064453,935.6820678710938,345.2488098144531
417.34228515625,46.54140090942383,479.8214111328125,307.677734375
417.9078063964844,530.0838012695312,108.78216552734375,804.1651611328125
422.7894592285156,1134.601806640625,188.71286010742188,1418.4918212890625
425.5323181152344,1643.6217041015625,179.58204650878906,491.2070007324219
428.2076721191406,1105.60302734375,591.9249267578125,1484.8824462890625
431.5679931640625,1159.716064453125,523.3583374023438,275.96893310546875
432.5453186035156,1822.254150390625,66.19872283935547,164.0578155517578
432.6357727050781,1176.2392578125,386.2913513183594,1475.1004638671875
433.85174560546875,1194.7242431640625,474.59326171875,1498.1378173828125
435.6875,1210.104736328125,676.6944580078125,713.8698120117188
438.3118591308594,175.50950622558594,213.6983184814453,1740.08251953125
439.87103271484375,1582.5206298828125,946.4942016601562,353.09014892578125
446.72576904296875,1562.670654296875,868.74462890625,372.2691345214844
448.67987060546875,583.2192993164062,168.73667907714844,1760.953369140625
450.7953186035156,1609.63623046875,665.6065673828125,1620.904296875
450.812744140625,1154.479248046875,452.64501953125,1813.7640380859375
461.43048095703125,1072.708984375,759.0883178710938,246.1507568359375
463.863525390625,1502.15283203125,983.3888549804688,1454.592529296875
467.5426330566406,1573.7457275390625,19.42416000366211,390.62384033203125
468.8038635253906,1536.416259765625,565.478271484375,343.2995300292969
469.06085205078125,147.64273071289062,405.87994384765625,486.067626953125
471.1412353515625,1844.7506103515625,417.8473815917969,465.6488342285156
473.08587646484375,1074.6456298828125,150.61663818359375,1736.4561767578125
473.3458251953125,1094.2025146484375,302.8376159667969,1233.5433349609375
473.63494873046875,1801.328857421875,58.055511474609375,432.03411865234375
475.2625427246094,181.84326171875,162.02200317382812,324.80120849609375
477.5580749511719,261.45697021484375,240.7914276123047,560.063720703125
478.23431396484375,424.58245849609375,576.1690673828125,718.3596801757812
479.2442626953125,1186.78955078125,290.3412780761719,1498.609130859375
482.9112243652344,1807.8297119140625,610.5206298828125,702.666259765625
496.90850830078125,1633.83740234375,287.1875305175781,1320.8905029296875
501.6162414550781,5.727843761444092,20.752031326293945,825.597412109375
503.9579162597656,335.19189453125,313.9206848144531,580.128173828125
505.45440673828125,283.3116149902344,52.90745162963867,631.642333984375
505.9938049316406,312.4412841796875,46.35212326049805,657.13916015625
506.95263671875,1616.8851318359375,153.24285888671875,305.18267822265625
507.9520263671875,993.894775390625,784.4586791992188,247.509765625
508.399658203125,367.1802062988281,351.9896240234375,1437.0390625
508.8509216308594,1664.2481689453125,368.1789855957031,1463.7496337890625
510.53863525390625,1613.7198486328125,696.602783203125,1301.7208251953125
510.7766418457031,1066.8695068359375,574.5730590820312,1877.5927734375
515.3504028320312,1080.099853515625,98.1144790649414,1387.45556640625
517.8424682617188,1212.5750732421875,149.13308715820312,284.20135498046875
519.4434814453125,1113.112060546875,370.0763854980469,1492.279052734375
520.1060180664062,1780.2232666015625,218.67706298828125,270.06793212890625
520.3421020507812,1147.0513916015625,466.2592468261719,1876.5003662109375
521.5725708007812,1104.6328125,318.0063171386719,1425.811279296875
523.2894897460938,1179.75634765625,576.7371215820312,1519.5438232421875
524.5146484375,1140.2132568359375,499.2685546875,1859.158935546875
532.9579467773438,920.4124755859375,557.8978271484375,1247.3260498046875
536.8492431640625,739.9476318359375,541.6837158203125,1055.7698974609375
536.8492431640625,739.9476318359375,541.6837158203125,1055.7698974609375
545.298828125,1624.1448974609375,932.3452758789062,601.4921264648438
545.298828125,1624.1448974609375,508.1317138671875,312.7563781738281
551.4224853515625,346.13372802734375,343.999755859375,648.8653564453125
551.4224853515625,346.13372802734375,343.999755859375,648.8653564453125
551.4224853515625,346.13372802734375,343.999755859375,648.8653564453125
556.1453247070312,1767.80859375,58.67983627319336,78.66102600097656
557.5001220703125,253.8409881591797,794.5731201171875,1417.96875
558.5391235351562,224.77796936035156,343.75274658203125,525.57861328125
560.151611328125,400.30218505859375,93.61758422851562,696.8760375976562
561.384765625,1042.1285400390625,771.5684204101562,269.1025085449219
561.384765625,1042.1285400390625,359.2949523925781,1367.7396240234375
568.363525390625,189.56375122070312,479.3619689941406,411.5051574707031
572.1447143554688,996.2344360351562,577.5978393554688,1334.0618896484375
579.8839721679688,397.0763244628906,92.08655548095703,660.9452514648438
583.32421875,101.17926025390625,756.9411010742188,242.79029846191406
584.92333984375,315.07354736328125,262.7446594238281,1440.56787109375
584.92333984375,315.07354736328125,764.9932250976562,623.6787109375
584.92333984375,315.07354736328125,487.1776123046875,1450.1322021484375
603.82421875,394.9946594238281,294.29388427734375,698.6314086914062
607.3606567382812,1631.3385009765625,166.05892944335938,209.10635375976562
608.828857421875,1492.5572509765625,391.6185607910156,1896.335205078125
613.1729125976562,1016.0143432617188,383.38092041015625,236.2553253173828
614.8418579101562,324.6287841796875,321.1430358886719,1433.8602294921875
618.8775634765625,154.68270874023438,1047.442138671875,308.8367919921875
620.17138671875,108.96144104003906,166.52008056640625,874.6047973632812
620.17138671875,108.96144104003906,166.52008056640625,874.6047973632812
622.9821166992188,975.8663940429688,128.5064239501953,595.5811157226562
623.19921875,391.3749084472656,863.4185180664062,1525.877197265625
623.19921875,391.3749084472656,136.26513671875,454.52630615234375
628.3701171875,1439.1741943359375,268.8669128417969,1308.4366455078125
635.7188110351562,1408.4429931640625,488.1173095703125,1828.4390869140625
636.2487182617188,1077.6739501953125,623.2949829101562,1449.101806640625
637.30078125,1027.017578125,446.18463134765625,1381.254638671875
641.7922973632812,1455.881591796875,751.1466064453125,1242.7891845703125
644.3531494140625,231.07440185546875,432.5625915527344,544.9408569335938
650.4096069335938,44.60248947143555,102.03893280029297,269.010986328125
653.4071044921875,1062.6339111328125,468.6678466796875,1429.65771484375
655.8333129882812,1618.7095947265625,196.4120635986328,1600.718505859375
656.4693603515625,331.9213562011719,452.8825378417969,651.1839599609375
657.0714721679688,27.100557327270508,374.2761535644531,189.95968627929688
659.6686401367188,1537.36767578125,808.3796997070312,1521.5374755859375
665.0073852539062,1605.76025390625,641.6741943359375,676.412109375
670.1566162109375,292.0531921386719,550.6263427734375,583.5680541992188
671.2789306640625,40.2089958190918,1069.8035888671875,342.6535949707031
671.4440307617188,1570.591064453125,808.0702514648438,379.9728088378906
675.3377685546875,208.56552124023438,719.559814453125,254.60772705078125
678.876953125,710.2373657226562,723.4351806640625,1063.7041015625
679.8551635742188,1521.601318359375,184.0986328125,186.83387756347656
687.691650390625,242.79319763183594,1062.4290771484375,310.8843078613281
694.4288330078125,63.72209167480469,514.5973510742188,525.5516967773438
694.4288330078125,63.72209167480469,705.4649658203125,255.31515502929688
694.459228515625,1513.6715087890625,207.1297149658203,1339.1240234375
694.599853515625,1601.8302001953125,983.2228393554688,711.8782958984375
694.5999755859375,349.7250671386719,487.1776123046875,1450.1322021484375
694.5999755859375,349.7250671386719,207.44894409179688,1438.2755126953125
696.591796875,223.42251586914062,741.4973754882812,1332.1807861328125
700.2203979492188,1078.048095703125,504.48529052734375,1464.4532470703125
701.4993896484375,92.60110473632812,132.21853637695312,1262.344482421875
704.4155883789062,28.930185317993164,716.4166870117188,243.6678924560547
709.8848266601562,876.9375610351562,314.0658264160156,254.74815368652344
709.8848266601562,876.9375610351562,557.8978271484375,1247.3260498046875
711.872314453125,79.80155944824219,1062.4141845703125,365.8742980957031
711.872314453125,79.80155944824219,454.61627197265625,1339.255859375
715.4286499023438,1730.794921875,275.5855712890625,649.0905151367188
723.3969116210938,312.9120788574219,566.8941040039062,692.6598510742188
726.1986083984375,1471.27685546875,331.6325988769531,1415.7552490234375
733.2045288085938,271.67449951171875,495.3432922363281,367.20794677734375
736.166015625,41.624759674072266,765.4906005859375,207.93011474609375
736.166015625,41.624759674072266,765.4906005859375,207.93011474609375
737.0513916015625,954.2909545898438,403.399658203125,199.09910583496094
739.59375,1703.485107421875,59.45861053466797,134.36505126953125
739.59375,1703.485107421875,384.30877685546875,198.11572265625
751.1130981445312,1532.102783203125,142.98768615722656,437.57366943359375
767.6154174804688,1711.92431640625,709.2708740234375,1655.796875
769.6979370117188,897.5283813476562,638.7115478515625,1289.4783935546875
769.6979370117188,897.5283813476562,638.7115478515625,1289.4783935546875
775.705322265625,1690.01513671875,121.367431640625,145.66070556640625
783.7974243164062,1178.4735107421875,602.1678466796875,1620.4478759765625
786.7567749023438,937.4049682617188,637.162109375,1340.027099609375
793.7401123046875,1413.9879150390625,126.13729858398438,141.66070556640625
795.1408081054688,251.58285522460938,369.19598388671875,1436.9912109375
796.6583251953125,995.30029296875,901.7988891601562,1424.2562255859375
797.0013427734375,265.70367431640625,188.71286010742188,1418.4918212890625
801.6195678710938,1429.94873046875,127.13883972167969,687.069091796875
805.7305297851562,1642.4342041015625,1005.5308227539062,700.049560546875
808.4244995117188,1685.0804443359375,305.8210754394531,198.47506713867188
810.45458984375,1077.6337890625,685.9214477539062,1516.25244140625
820.0311279296875,956.0684814453125,211.63218688964844,1223.1881103515625
820.5570678710938,193.39678955078125,965.73779296875,608.2105102539062
829.784423828125,1174.16796875,640.2493286132812,1613.688720703125
830.0709838867188,1174.3162841796875,175.6804656982422,237.74050903320312
833.6866455078125,1494.66943359375,452.3213806152344,316.28125
839.36279296875,1476.885009765625,665.9566040039062,1626.868408203125
839.9979858398438,873.6578979492188,521.1812133789062,1284.188720703125
840.0259399414062,1503.72412109375,454.5195617675781,313.8793029785156
848.2185668945312,915.814697265625,298.6737060546875,1320.12939453125
848.872314453125,87.28317260742188,475.4832458496094,235.4583740234375
849.992431640625,982.0884399414062,654.143798828125,1646.171630859375
849.992431640625,982.0884399414062,654.143798828125,1646.171630859375
856.3978881835938,1062.4697265625,510.3063659667969,1508.4029541015625
858.7806396484375,1026.392333984375,636.573974609375,1470.30126953125
862.5147094726562,353.7208251953125,736.142333984375,706.3154907226562
865.021240234375,974.5795288085938,783.585693359375,1254.4827880859375
866.7025146484375,1372.8055419921875,443.6623229980469,1908.001953125
876.2473754882812,188.5668182373047,797.7664184570312,344.1019287109375
889.4343872070312,1642.32275390625,1042.5390625,653.3994750976562
900.4515991210938,1048.6463623046875,574.8793334960938,1512.0595703125
917.4137573242188,357.6440124511719,90.9544677734375,710.4326171875
926.7069702148438,261.33203125,368.9772033691406,1436.113525390625
927.28759765625,1418.045654296875,122.96123504638672,1120.03466796875
933.7353515625,1402.229248046875,203.65292358398438,144.9361572265625
935.5668334960938,893.8331909179688,844.1276245117188,1280.76416015625
939.0669555664062,1227.2637939453125,849.4802856445312,339.3913879394531
946.9984741210938,142.375732421875,755.9218139648438,487.1097717285156
957.4741821289062,934.3010864257812,483.8097839355469,1391.88818359375
960.0035400390625,353.09332275390625,124.56535339355469,345.85736083984375
977.0952758789062,289.6488952636719,295.1601867675781,647.483642578125
977.5055541992188,1606.0196533203125,107.65966033935547,1686.91162109375
986.1994018554688,758.1441650390625,404.0994873046875,1528.224609375
994.4606323242188,1463.883056640625,930.9799194335938,349.05712890625
996.3706665039062,850.4288330078125,1002.487548828125,1218.16650390625
996.7319946289062,1361.1357421875,178.1899871826172,178.60708618164062
996.7319946289062,1361.1357421875,173.84861755371094,173.0394744873047
1002.9347534179688,828.823486328125,680.4818115234375,417.6310729980469
1006.5808715820312,980.707763671875,904.1643676757812,651.9229736328125
1006.5808715820312,980.707763671875,570.6788330078125,1472.4273681640625
1011.2259521484375,240.40335083007812,368.1789855957031,1463.7496337890625
1011.2259521484375,240.40335083007812,366.3436279296875,1427.0899658203125
1011.55126953125,949.655029296875,574.1287841796875,1435.4244384765625
1011.55126953125,949.655029296875,574.1287841796875,1435.4244384765625
1027.9083251953125,69.7184829711914,11.291035652160645,1385.7054443359375
1031.5269775390625,776.7163696289062,692.3494873046875,512.5802612304688
1031.5269775390625,776.7163696289062,131.3799591064453,300.4525451660156
1033.8272705078125,1260.9959716796875,945.6930541992188,515.0391845703125
1045.411376953125,35.236236572265625,732.6295166015625,1871.7333984375
1056.306640625,1415.6259765625,83.02886199951172,239.46849060058594
1067.237548828125,780.33349609375,424.0476379394531,660.9019775390625
1067.4315185546875,1365.78271484375,666.0797119140625,611.9210815429688
